state	year	spircons	unrate	perinc	emppop	beertax	sobapt	mormon	mlda	dry	yngdrv	vmiles	breath	jaild	comserd	allmort	mrall	allnite	mralln	allsvn	a1517	mra1517	a1517n	mra1517n	a1820	a1820n	mra1820	mra1820n	a2124	mra2124	a2124n	mra2124n	aidall	mraidall	pop	pop1517	pop1820	pop2124	miles	unus	epopus	gspch
46	1985	1.75999999	5.099999905	11684.32227	64.42687225	0.6377118826	0.7516000271	0.3533630073	21	0	0.2091740072	8865.828125	1	0	0	130	0.000183616	17	2.40113e-005	11	11	0.000354839	1	3.225800174e-005	7	2	0.000189571	5.416313434e-005	22	0.00044898	5	0.000102041	34.90000153	4.9291e-005	707999.3125	30999.97461	36925.48438	48999.95703	6277	7.199999809	60.10000229	-0.006743879989
46	1986	1.470000029	4.699999809	12175.43848	65.16634369	0.6212590337	0.7861999869	0.3447099924	21	0	0.1992889941	8817.817383	1	0	0	134	0.000189266	23	3.24859e-005	17	6	0.0001875	2	6.250000297e-005	14	6	0.0003888889	0.0001666666649	20	0.000465116	6	0.000139535	36.09000015	5.098e-005	707998.3125	32000	36000	43000.02734	6243	7	60.70000076	0.02711742371
46	1987	1.5	4.199999809	12545	66.01941681	0.6092529893	0.8224999905	0.3362680078	21	0	0.1931100041	8757.422852	1	0	0	134	0.000188999	14	1.97461e-005	10	8	0.000258065	1	3.225800174e-005	15	2	0.000428571	5.714299914e-005	17	0.000404762	4	9.5238e-005	30.04000092	4.2373e-005	708998.5	30999.94141	35000.03516	41999.99219	6208.999512	6.199999809	61.5	-0.03347142786
46	1988	1.450000048	3.900000095	12276.22754	66.21621704	0.5933647752	0.8604000211	0.3280330002	21	0	0.179332003	9304.342773	1	0	0	147	0.000206171	23	3.22581e-005	16	12	0.0004	1	3.333299901e-005	16	8	0.0005	0.0002500000119	18	0.000418605	4	9.3023e-005	42.72999954	5.9933e-005	713000.375	30000	31999.99805	42999.96484	6634	5.5	62.30000305	-0.003475252073
47	1982	1.350000024	11.80000019	10988.06641	53.99885178	0.3380942643	25.83650017	0.200000003	19	1.886399984	0.1988279969	7458.300293	0	1	0	1055	0.000226152	243	5.209e-005	153	84	0.000357447	13	5.531900024e-005	154	54	0.0006023081	0.0002111989597	143	0.000418129	50	0.000146199	386.769989	8.2909e-005	4665004	234999.875	255683.0781	341999.7188	34793	9.699999809	57.79999924	-0.0190983247
47	1983	1.340000033	11.5	11183.48633	55.06419373	0.3249116838	25.65670013	0.200000003	19	1.876700044	0.193915993	7733.209473	0	1	0	1037	0.000221156	193	4.11602e-005	111	53	0.00023348	10	4.405299842e-005	153	42	0.0006048162	0.0001660279813	141	0.000414706	38	0.000111765	377.8900146	8.0591e-005	4688997.5	227000.1719	252969.4219	339999.9062	36261	9.600000381	57.90000153	0.04148932546
47	1984	1.350000024	8.600000381	11704.39551	57.31224823	0.3113439381	25.47809982	0.200000003	19.67000008	1.861999989	0.1833450049	7728.100098	0	1	0	1095	0.000231697	213	4.50698e-005	128	65	0.000294118	10	4.52489985e-005	151	51	0.0006033133	0.0002037680679	165	0.000486726	42	0.000123894	388.7200012	8.2252e-005	4726000	220999.7188	250284.5469	338999.7812	36523	7.5	59.50000381	0.07543792576
47	1985	1.320000052	8	11919.49121	57.64738464	0.3001302779	25.30069923	0.200000003	21	1.84800005	0.1876379997	7614.015625	0	1	0	1101	0.000231205	183	3.84292e-005	114	65	0.000295455	8	3.636399924e-005	117	23	0.0004724826	9.288119327e-005	177	0.000528358	58	0.000173134	324.3099976	6.8104e-005	4762007.5	219999.6719	247628.1719	335000.1562	36258	7.199999809	60.10000229	0.03037155233
47	1986	1.24000001	8	12371.5166	58.03252029	0.2923869789	25.12459946	0.200000003	21	0	0.1745720059	8165	0	1	0	1230	0.00025625	233	4.85417e-005	148	90	0.000386266	10	4.291799996e-005	158	51	0.000644898	0.0002081632701	175	0.000568182	57	0.000185065	395.6900024	8.2435e-005	4800000	233000.0469	244999.9844	307999.9062	39192	7	60.70000076	0.04295369983
47	1987	1.210000038	6.599999905	12876	59.23913193	0.2833229899	24.9496994	0.200000003	21	0	0.1689289957	8676.842773	0	1	0	1248	0.000257055	225	4.6344e-005	135	97	0.00041453	20	8.546999743e-005	150	45	0.000619835	0.0001859500044	152	0.000498361	46	0.00015082	376.3699951	7.7521e-005	4854992	233999.9531	241999.8906	304999.7812	42126.00391	6.199999809	61.5	0.07857653499
47	1988	1.179999948	5.800000191	13352.26172	59.20451355	0.2726881504	24.77599907	0.200000003	21	0	0.1687420011	9028.182617	0	1	0	1266	0.000258631	230	4.69867e-005	145	79	0.000346491	16	7.01750032e-005	173	46	0.000768889	0.0002044440043	156	0.000501608	48	0.000154341	398.480011	8.1406e-005	4895005	228000.1562	224999.9688	310999.8125	44193	5.5	62.30000305	0.03947822377
48	1982	1.559999943	6.900000095	13942.7207	62.65510941	0.4331742227	18.20490074	0.5253999829	19	11.31779957	0.2086859941	8144.787598	0	0	0	4213	0.000274034	1049	6.82321e-005	603	237	0.000308996	72	9.38719968e-005	526	196	0.0006243922	0.0002326632384	632	0.000532435	228	0.000192081	2094.899902	0.000136263	15374004	767000.1875	842419.25	1186999.25	125218	9.699999809	57.79999924	-0.01606611162
48	1983	1.480000019	8	13692.66016	62.31614304	0.4162844121	17.96229935	0.5386000276	19	11.17860031	0.2006340027	8338.572266	0	0	0	3823	0.000241717	915	5.78528e-005	507	207	0.000272727	51	6.719399971e-005	471	176	0.0005583466	0.000208639045	592	0.000494983	208	0.000173913	1812.5	0.000114599	15816016	759000.8125	843562.0625	1196000.75	131883	9.600000381	57.90000153	-0.002560532186
48	1984	1.480000019	5.900000095	14039.56055	64.55586243	0.4188461602	17.72290039	0.5521000028	19	7.125299931	0.1935340017	8564.128906	0	0	0	3912	0.000243238	886	5.50892e-005	530	227	0.000303071	39	5.206900096e-005	455	167	0.0005386486	0.0001977017964	600	0.000504626	224	0.000188394	1852.469971	0.000115182	16083013	748999.4375	844706.5	1188999.375	137737	7.5	59.50000381	0.04923189059
48	1985	1.370000005	7	14270.12695	63.91252136	0.4614406824	17.48670006	0.5659999847	19	7.000400066	0.1845670044	8751.545898	0	0	0	3678	0.000224679	811	4.95418e-005	477	256	0.000340879	53	7.057299808e-005	388	131	0.0004587088	0.0001548733417	523	0.000445106	174	0.000148085	1471.02002	8.9861e-005	16370022	750999.625	845852.5	1175001	143263	7.199999809	60.10000229	0.02522701211
48	1986	1.210000038	8.899999619	13950.46484	62.00167465	0.4495356083	17.25370026	0.5802000165	19.67000008	6.866600037	0.1753119975	8821.696289	0	0	0	3567	0.000213734	788	4.72167e-005	479	279	0.000342752	76	9.33659976e-005	420	134	0.0004958677	0.0001582054247	485	0.000431879	163	0.000145147	1267.300049	7.5936e-005	16688968	813999.625	847000.0625	1122999.75	147225	7	60.70000076	-0.03880010173
48	1987	1.129999995	8.399999619	13889	62.93584061	0.4356000125	17.02370071	0.5947999954	21	6.825699806	0.1676239967	9005.047852	0	0	0	3261	0.000194234	688	4.09792e-005	402	231	0.000283436	43	5.27609991e-005	385	121	0.00046386	0.0001457829931	437	0.000396912	136	0.000123524	1034.47998	6.1617e-005	16789028	814998.8125	829991.8125	1100999.75	151186	6.199999809	61.5	-0.03306882828
48	1988	1.090000033	7.300000191	14038.49902	64.1301651	0.4192492962	16.79680061	0.6097000241	21	6.825699806	0.1555179954	9290.322266	0	0	0	3393	0.000201473	752	4.46529e-005	458	247	0.000312658	70	8.860800153e-005	404	129	0.00051928	0.0001658099936	432	0.000405253	136	0.00012758	1145.630005	6.8026e-005	16840966	790000.5625	778000.375	1066000.75	156458	5.5	62.30000305	0.02367972024
49	1982	0.9100000262	7.800000191	10788.7832	61.16027069	0.3568401039	0.6999999881	65.91649628	21	1.604599953	0.2407000065	7012.183105	0	0	0	295	0.000189345	46	2.9525e-005	24	26	0.000356164	4	5.479500032e-005	35	12	0.0003985329	0.0001366398646	42	0.000325581	10	7.7519e-005	62.29999924	3.9988e-005	1558002.625	73000.07812	87822.10156	129000.1562	10925	9.699999809	57.79999924	-0.009477876127
49	1983	0.8399999738	9.199999809	10779.81641	60.03823853	0.6292545795	0.6999999881	65.18699646	21	1.605000019	0.2328190058	7035.09082	0	1	1	283	0.000177429	45	2.82132e-005	23	25	0.000347222	3	4.166700091e-005	29	9	0.0003329204	0.0001033201188	27	0.000212598	7	5.5118e-005	67.73999786	4.2467e-005	1595004.25	72000.04688	87107.91406	127000.2578	11221	9.600000381	57.90000153	0.04098584503
49	1984	0.8600000143	6.5	11120.87891	62.66666794	0.8773483634	0.6999999881	64.46559906	21	1.848399997	0.2185149938	7184.841797	0	1	1	315	0.000194085	51	3.14233e-005	28	22	0.000305556	4	5.555600001e-005	38	5	0.0004398172	5.787068585e-005	34	0.000272	8	6.4e-005	78.05999756	4.8095e-005	1623000.25	71999.89844	86399.53125	125000	11661	7.5	59.50000381	0.07482677698
49	1985	0.8899999857	5.900000095	11284.95801	64.62841034	0.8457489014	0.6999999881	63.75220108	21	1.854099989	0.2146320045	7317.344238	0	1	1	303	0.000184195	36	2.18845e-005	22	20	0.000273973	1	1.369900019e-005	25	6	0.0002917258	7.001419726e-005	43	0.000352459	6	4.918e-005	63.31000137	3.8484e-005	1644995.75	72999.89062	85696.90625	122000.0078	12037	7.199999809	60.10000229	0.02752720192
49	1986	0.8899999857	6	11339.52539	65.83100891	0.8239287734	0.6999999881	63.04669952	21	1.832900047	0.2074490041	7426.683594	0	1	1	313	0.000188101	34	2.04327e-005	25	33	0.000402439	6	7.317100244e-005	36	5	0.0004235294	5.882353071e-005	33	0.000272727	3	2.4793e-005	54.95999908	3.3031e-005	1663999.75	82000	85000	121000.125	12358	7	60.70000076	0.009347490966
49	1987	0.8399999738	6.400000095	11389	65.2253952	0.798386991	0.6999999881	62.34899902	21	1.190500021	0.1945800036	7547.003418	0	1	1	296	0.00017619	48	2.85714e-005	29	31	0.000369048	6	7.142899995e-005	35	15	0.00041667	0.0001785710047	32	0.000266667	9	7.5e-005	56.79999924	3.381e-005	1680004.5	83999.91406	83999.32812	119999.8516	12679	6.199999809	61.5	-0.00621804269
49	1988	0.8199999928	4.900000095	11735.32227	65.81585693	0.7684186697	0.6999999881	61.6590004	21	1.190500021	0.1833519936	7847.944824	0	1	1	297	0.00017574	29	1.71598e-005	21	29	0.000345238	3	3.571400157e-005	23	7	0.00027381	8.333299775e-005	31	0.000279279	4	3.6036e-005	71.5	4.2308e-005	1689996.625	84000.02344	83999.85156	111000.1172	13263	5.5	62.30000305	0.03743777797
50	1982	2.390000105	6.900000095	12064.43945	63.56589127	0.7115154862	0.1067000031	0.2813999951	18	0.2732999921	0.1887319982	7678.837402	1	0	0	107	0.000205769	18	3.46154e-005	10	6	0.000230769	0	0	27	8	0.0008404009	0.0002490076586	14	0.000333333	6	0.000142857	27.76000023	5.3394e-005	520000.5938	26000.02539	32127.52539	42000.03906	3993	9.699999809	57.79999924	0.0001280462166
50	1983	2.309999943	6.900000095	12186.92676	63.01020432	0.6837729216	0.1099999994	0.2725999951	18	0.2856999934	0.186243996	7906.683594	1	0	0	94	0.000179048	19	3.61905e-005	11	8	0.00032	2	7.999999798e-005	19	2	0.0005966989	6.281040987e-005	21	0.0005	9	0.000214286	34.09999847	6.4952e-005	524998.875	25000	31841.85547	41999.99609	4151	9.600000381	57.90000153	0.0670786351
50	1984	2.24000001	5.199999809	12680.21973	64.39393616	0.6552197933	0.1133000031	0.2639999986	18	0.5066000223	0.1752019972	8307.53418	1	0	0	114	0.000215094	18	3.39623e-005	16	10	0.0004	4	0.000159999996	23	6	0.0007288	0.0001901217329	15	0.000365854	3	7.3171e-005	31.80999947	6.0012e-005	530000.8125	25000	31558.72852	40999.96094	4403	7.5	59.50000381	0.06054826081
50	1985	2.130000114	4.800000191	13112.28809	65.92040253	0.6316207647	0.1167000011	0.2556999922	18	0.3398000002	0.1736990064	8762.605469	1	0	0	115	0.000214953	23	4.29907e-005	15	8	0.000333333	1	4.166700091e-005	14	4	0.0004475973	0.0001278849377	16	0.000390244	8	0.000195122	36.34999847	6.794e-005	535000.6875	24000.02344	31278.11523	40999.98828	4688	7.199999809	60.10000229	0.05750883371
50	1986	2.029999971	4.699999809	13740.96973	68.30467224	0.6153250933	0.120099999	0.2476000041	19.5	0.3402999938	0.1690520048	8990.769531	1	0	0	109	0.000201479	19	3.51201e-005	14	7	0.000259259	0	0	14	0	0.0004516129	0	19	0.000542857	11	0.000314286	33.41999817	6.1781e-005	540999.3125	27000.02734	31000	35000.01172	4864	7	60.70000076	0.06294280291
50	1987	1.929999948	3.599999905	14325	69.00726318	0.5962499976	0.1235999987	0.2398999929	21	0.3359000087	0.1691620052	9195.244141	1	0	0	119	0.000217153	14	2.55474e-005	11	10	0.000384615	1	3.846199979e-005	18	2	0.0006	6.66670021e-005	22	0.000628571	6	0.000171429	38.95000076	7.1072e-005	548000.6875	26000.02539	29999.99805	35000.02344	5039	6.199999809	61.5	0.1047677696
50	1988	1.820000052	2.799999952	14727.62305	68.95734406	0.5738691092	0.1272999942	0.2322999984	21	0.3359000087	0.1591999978	9969.486328	1	0	0	129	0.000231598	27	4.8474e-005	12	12	0.00048	3	0.000119999997	19	7	0.00067857	0.0002500000119	15	0.000394737	7	0.000184211	39.04000092	7.0094e-005	556999.625	25000	28000.05859	37999.98438	5553	5.5	62.30000305	0.05777191371
51	1982	1.700000048	7.699999809	13878.28125	60.84576797	0.7589498758	12.70810032	0.5253999829	21	0	0.2082760036	7547.831055	1	0	0	881	0.000160503	177	3.22463e-005	115	71	0.000251773	14	4.964500113e-005	125	41	0.000395925	0.0001298634015	117	0.000274648	38	8.9202e-005	252.6999969	4.6037e-005	5488994	282000.0625	315716.3438	425999.8438	41430	9.699999809	57.79999924	0.006745947059
51	1983	1.620000005	6.099999905	14299.31152	62.64086533	0.729357779	12.61320019	0.5386000276	21	0	0.2023839951	7609.125488	1	0	0	901	0.00016208	179	3.22e-005	116	51	0.000186131	11	4.014599836e-005	137	49	0.0004376962	0.0001565482817	124	0.000290398	34	7.9625e-005	268.2600098	4.8257e-005	5558983	274000.5625	313002.4688	427000.1875	42299	9.600000381	57.90000153	0.07204250991
51	1984	1.580000043	5	14906.59375	64.89284515	0.6989010572	12.51910019	0.5521000028	21	0	0.197191	7900.443848	1	0	0	1013	0.000179737	213	3.77928e-005	138	63	0.000235955	12	4.494400127e-005	127	53	0.0004092656	0.0001707958872	175	0.000408879	60	0.000140187	271.7600098	4.8219e-005	5636012.5	267000.0625	310311.9062	427999.5	44527	7.5	59.50000381	0.06923062354
51	1985	1.519999981	5.599999905	15323.09277	64.02468109	0.6737287641	12.42560005	0.5659999847	21	0	0.1841920018	8399.579102	1	0	0	976	0.000171048	176	3.08447e-005	106	55	0.000208333	9	3.4091001e-005	109	38	0.0003543051	0.0001235191885	149	0.000350588	47	0.000110588	268.7600098	4.7101e-005	5706000.5	264000.4062	307644.5	425000.2812	47928.00391	7.199999809	60.10000229	0.04948798195
51	1986	1.450000048	5	15915.37695	64.01488495	0.6563467383	12.33290005	0.5802000165	21	0	0.1805019975	8866.416992	1	0	0	1126	0.000194305	224	3.8654e-005	154	77	0.000286245	19	7.063199882e-005	149	45	0.0004885246	0.0001475409808	162	0.00040399	48	0.000119701	294.3099976	5.0787e-005	5795013	269000.3438	304999.9688	401000.0312	51381	7	60.70000076	0.06394974142
51	1987	1.389999986	4.199999809	16486	65.30147552	0.6359999776	12.2407999	0.5947999954	21	0	0.1758220047	9287.623047	1	0	0	1021	0.000172934	165	2.79472e-005	114	65	0.000243446	9	3.370799823e-005	124	37	0.00040924	0.0001221120037	144	0.000360902	43	0.000107769	261.1000061	4.4224e-005	5903986.5	266999.6562	303000.6875	399000.2812	54834	6.199999809	61.5	0.07809214294
51	1988	1.330000043	3.900000095	17011.54883	66.50301361	0.6121270061	12.14939976	0.6097000241	21	0	0.1634999961	9551.62793	1	0	0	1071	0.000178055	191	3.17539e-005	128	76	0.000294574	12	4.651199924e-005	118	29	0.00040273	9.897600103e-005	160	0.000384615	55	0.000132212	253.2400055	4.2102e-005	6014995.5	257999.6719	293000.2812	416000.4062	57453	5.5	62.30000305	0.05205663666
53	1982	1.899999976	12.10000038	14342.48242	56.33312607	0.2317589521	1.150159955	2.657210112	21	0	0.1838500053	7306.682617	0	1	0	748	0.000174848	172	4.0206e-005	112	43	0.000212871	6	2.970300011e-005	107	28	0.0004873562	0.0001275324466	100	0.00031847	42	0.000133758	271.006012	6.3349e-005	4278001.5	202000.2656	219551.9688	314001.3125	31258	9.699999809	57.79999924	-0.03282084316
53	1983	1.809999943	11.19999981	14534.40332	57.67179108	0.2315584868	1.176100016	2.739480019	21	0	0.1794649959	8395.816406	0	1	0	698	0.000162137	140	3.252e-005	105	53	0.000271795	5	2.564100032e-005	92	27	0.000423721	0.0001243529114	97	0.00031494	31	0.000100649	236.5189972	5.494e-005	4305001	194999.9062	217124	307995.1875	36143.99609	9.600000381	57.90000153	0.04257089645
53	1984	1.75	9.5	14758.24219	57.56354523	0.221889019	1.202610016	2.824310064	21	0	0.1718800068	7874.928223	0	1	0	746	0.000171534	158	3.633e-005	109	45	0.000234375	9	4.687500041e-005	87	22	0.0004051734	0.0001024576413	123	0.00040864	40	0.00013289	229.4629974	5.2762e-005	4348992	192000	214722.875	300998.4375	34248	7.5	59.50000381	0.04830510914
53	1985	1.679999948	8.100000381	14909.95801	58.94446564	0.2138972431	1.22973001	2.911750078	21	0	0.1665289998	7796.563965	0	1	0	744	0.000168746	124	2.8124e-005	80	50	0.000257732	16	8.247399819e-005	77	12	0.0003626118	5.651092943e-005	103	0.00034915	37	0.000125424	218.1820068	4.9486e-005	4408993.5	193999.9688	212348.3125	295002.125	34375	7.199999809	60.10000229	0.02709198929
53	1986	1.590000033	8.199999809	15375.64453	60.63702011	0.2083787471	1.257459998	3.001909971	21	0	0.1604149938	8166.68457	0	1	0	703	0.000157517	148	3.3162e-005	93	73	0.000359606	13	6.403899897e-005	83	29	0.0003952381	0.0001380952453	91	0.00031488	33	0.000114187	222.2220001	4.9792e-005	4463010.5	202999.9531	210000	288999	36448	7	60.70000076	0.05466848984
53	1987	1.539999962	7.599999905	15630	61.40041351	0.2019190043	1.285809994	3.094860077	21	0	0.1553139985	8488.326172	0	1	0	780	0.000171882	146	3.2173e-005	95	55	0.000276382	7	3.517599907e-005	83	20	0.00040097	9.66200023e-005	99	0.00034737	34	0.000119298	246.5910034	5.4339e-005	4537997	198999.9375	206998.0312	284998.7188	38520	6.199999809	61.5	0.0166498553
53	1988	1.49000001	6.199999809	15854.66797	62.49640656	0.1943397522	1.314800024	3.190680027	21	0	0.1441809982	8995.921875	0	1	0	778	0.000167384	173	3.722e-005	108	47	0.000244792	11	5.729199984e-005	98	24	0.00047343	0.0001159399981	94	0.00033692	35	0.000125448	255.9380035	5.5064e-005	4647995	191999.7344	206999.9844	278997.9688	41813	5.5	62.30000305	0.03758057579
54	1982	1.049999952	13.89999962	10748.20996	45.52289963	0.4763639569	1.54847002	0.3806500137	18	0	0.2012760043	5574.712891	1	1	0	450	0.000229475	89	4.5385e-005	56	35	0.000357143	8	8.163299935e-005	58	21	0.0005792105	0.0002097141551	76	0.00055072	23	0.000166667	144	7.3432e-005	1960997.875	97999.96094	100136.3047	138001.1562	10932	9.699999809	57.79999924	-0.0280918628
54	1983	0.9300000072	18	10451.83496	42.99319839	0.4577901363	1.573279977	0.371329993	18.5	0	0.1956640035	5958.217285	1	1	0	425	0.000216505	93	4.7376e-005	61	23	0.000239583	4	4.166700091e-005	56	21	0.0005681492	0.0002130559587	58	0.00042963	18	0.000133333	153	7.7942e-005	1963003.25	96000.13281	98565.65625	134999.8906	11696	9.600000381	57.90000153	-0.02779327706
54	1984	0.8500000238	15	10641.75781	44.41416931	0.4386736155	1.598500013	0.3622300029	19	0	0.1920530051	6494.61084	1	1	0	438	0.0002245	91	4.6643e-005	66	30	0.000319149	9	9.574500291e-005	55	15	0.0005668955	0.0001546078565	62	0.0004697	26	0.00019697	131.404007	6.7352e-005	1951002.125	93999.98438	97019.64844	131999.1562	12671	7.5	59.50000381	0.01435599104
54	1985	0.8100000024	13	10669.49121	45.38619232	0.4228739142	1.624119997	0.3533599973	19	0	0.179933995	6541.317871	1	1	0	420	0.000216942	67	3.4607e-005	45	29	0.000315217	3	3.260900121e-005	47	13	0.0004921575	0.0001361286559	56	0.0004375	14	0.000109375	140.1320038	7.2382e-005	1936001.25	92000.10938	95497.89062	127999.9922	12664	7.199999809	60.10000229	-0.008384309709
54	1986	0.8100000024	11.80000019	10888.54492	44.98626328	0.4119638801	1.650149941	0.3447099924	19.67000008	0	0.1739349961	6887.314941	1	1	0	440	0.000229525	86	4.4862e-005	56	43	0.000452632	6	6.315799692e-005	53	17	0.0005638298	0.0001808510569	57	0.00046721	15	0.000122951	145.848999	7.6082e-005	1917002.5	94999.91406	94000	122000.8125	13203	7	60.70000076	-0.002832158469
54	1987	0.7900000215	10.80000019	10992	46.13793182	0.3991929889	1.676599979	0.3362700045	21	0	0.1711709946	7244.076172	1	1	0	471	0.000248287	90	4.7443e-005	58	45	0.000483871	11	0.000118279997	51	9	0.00055435	9.783000132e-005	57	0.00047899	26	0.000218487	141.154007	7.4409e-005	1896998.25	92999.99219	91999.64062	119000.3984	13742	6.199999809	61.5	0.006358940154
54	1988	0.7900000215	9.899999619	11294.51367	46.18055344	0.384208858	1.703469992	0.3280299902	21	0	0.1629370004	7400.866211	1	1	0	460	0.000245203	83	4.4243e-005	51	46	0.000505495	11	0.0001208789981	52	16	0.0005977	0.0001839100005	55	0.00047826	15	0.000130435	141.4389954	7.5394e-005	1875996.625	90999.91406	87000.16406	115000.2109	13884	5.5	62.30000305	0.02534613758
55	1982	2.210000038	10.69999981	13213.60352	61.65158081	0.1730310172	0.2333099991	0.2333099991	18	1.794309974	0.2108040005	6909.823242	1	0	0	770	0.000162242	199	4.193e-005	105	67	0.000266932	17	6.772900088e-005	126	54	0.0004673831	0.0002003070549	133	0.0003674	46	0.000127072	255.3919983	5.3812e-005	4745997	251000.25	269586.125	362003.25	32794	9.699999809	57.79999924	-0.02869302221
55	1983	2.170000076	10.39999962	13291.28418	61.35593033	0.1662843972	0.2519800067	0.2519800067	18	1.999160051	0.2051620036	7184.746094	1	0	0	725	0.000152728	196	4.1289e-005	118	47	0.000195833	10	4.166700091e-005	120	61	0.0004545118	0.0002310435084	114	0.00031933	49	0.000137255	255.7769928	5.3882e-005	4747001.5	240000.4062	264019.5312	356997.4688	34106	9.600000381	57.90000153	0.01604796574
55	1984	2.130000114	7.300000191	13818.68164	62.27848053	0.1593406498	0.2721599936	0.2721599936	18.5	2.107429981	0.1969500035	7426.940918	1	0	0	822	0.000172617	181	3.8009e-005	104	57	0.000246753	7	3.030299922e-005	126	44	0.0004872995	0.000170168074	122	0.00034758	46	0.000131054	272.5960083	5.7244e-005	4761987.5	231000.2188	258567.8906	350998.3125	35367	7.5	59.50000381	0.059698008
55	1985	2.019999981	7.199999809	13952.33008	61.62888336	0.1536016911	0.2939499915	0.2939499915	19	1.994529963	0.1889729947	7681.489258	1	0	0	744	0.000155812	166	3.4764e-005	101	46	0.000204444	11	4.888900003e-005	101	35	0.0003988488	0.0001382149057	112	0.00032845	45	0.000131965	246.0610046	5.1531e-005	4774985.5	225000.4844	253228.8125	340995.5938	36679	7.199999809	60.10000229	0.006620041095
55	1986	1.75	7	14351.90918	62.21108246	0.1496388018	0.3174799979	0.3174799979	19.67000008	1.980739951	0.1821829975	8036.37207	1	0	0	747	0.000156178	159	3.3243e-005	104	51	0.000223684	8	3.5088e-005	95	32	0.0003830645	0.0001290322543	110	0.00035948	44	0.000143791	256.0310059	5.3529e-005	4783004	228000.2188	247999.9844	305997.5312	38438	7	60.70000076	0.03054931015
55	1987	1.679999948	6.099999905	14720	64.70425415	0.1449999958	0.342900008	0.342900008	21	1.864410043	0.1763609946	8361.978516	1	0	0	797	0.0001658	156	3.2453e-005	106	66	0.000297297	11	4.954999895e-005	82	24	0.00034167	9.999999747e-005	108	0.00036486	41	0.000138514	248.4680023	5.1689e-005	4806996.5	222000.2188	239997.6562	296003.9375	40196	6.199999809	61.5	0.03225044534
55	1988	1.649999976	4.300000191	14941.29004	67.44313049	0.1395572573	0.3703500032	0.3703500032	21	1.864410043	0.1642960012	8745.19043	1	0	0	807	0.00016622	169	3.4809e-005	114	59	0.000276995	20	9.389699699e-005	102	35	0.00046364	0.0001590900065	119	0.00038387	42	0.000135484	274.677002	5.6576e-005	4855011.5	213000.2344	219998.2812	310000.7812	42458	5.5	62.30000305	0.04017236084
56	1982	2.190000057	5.800000191	14600.23828	67.31843567	0.0536992848	2.459810019	8.57793045	19	0	0.2336679995	10354.91113	0	1	0	201	0.000394118	38	7.451e-005	18	10	0.000434783	1	4.347800132e-005	28	13	0.0010907288	0.0005064097932	26	0.00065	8	0.0002	69.93099976	0.00013712	509999.5625	22999.98047	25670.91016	40000	5281	9.699999809	57.79999924	-0.07141701132
56	1983	1.99000001	8.399999619	13574.54102	66.39118195	0.0516055077	2.543829918	8.56692028	19	0	0.2206330001	9804.254883	0	1	0	173	0.000335271	22	4.2636e-005	14	11	0.000478261	0	0	22	6	0.0008715432	0.0002376936027	20	0.0005	3	7.5e-005	62.10699844	0.000120363	516000.4688	22999.99414	25242.58008	40000	5059	9.600000381	57.90000153	-0.1056784913
56	1984	1.909999967	6.300000191	13456.04395	66.02209473	0.0494505502	2.6307199	8.555930138	19	0	0.2083330005	9994.155273	0	1	0	157	0.000306043	27	5.2632e-005	22	3	0.000136364	1	4.545499905e-005	20	7	0.0008057564	0.0002820147201	28	0.00075676	3	8.1081e-005	62.27899933	0.000121402	512999.8125	21999.94141	24821.39844	36999.83984	5127	7.5	59.50000381	-0.01667835936
56	1985	1.879999995	7.099999905	13595.33887	65.08380127	0.0476694927	2.720570087	8.544939995	19	0	0.1919620037	10611.01074	0	1	0	152	0.000298625	27	5.3045e-005	22	8	0.000363636	3	0.000136364004	20	2	0.0008194288	8.194288239e-005	24	0.00068571	7	0.0002	52.34500122	0.000102839	508999.5625	22000.02148	24407.24414	35000.21875	5401	7.199999809	60.10000229	-0.01212608069
56	1986	1.700000048	9	13126.93457	63.96648407	0.0464396291	2.813499928	8.533969879	19	0	0.1680260003	10619.33105	0	1	0	168	0.000331361	30	5.9172e-005	19	8	0.000347826	1	4.347800132e-005	25	7	0.0010416667	0.0002916666563	25	0.00071429	11	0.000314286	57.85699844	0.000114117	506999.9375	23000.00586	23999.99805	34999.78906	5384	7	60.70000076	-0.1099758521
56	1987	1.590000033	8.600000381	12719	62.8571434	0.0450000018	2.909600019	8.523019791	19	0	0.1493120044	10953.0498	0	1	0	129	0.000263265	25	5.102e-005	18	8	0.000363636	2	9.09090013e-005	19	6	0.00082609	0.0002608700015	12	0.00036364	4	0.000121212	35.5	7.2449e-005	490000.5312	22000.02148	22999.91602	32999.67188	5367	6.199999809	61.5	-0.1236414686
56	1988	1.549999952	6.300000191	13098.1709	64.63768005	0.0433108769	3.008990049	8.512080193	19.5	0	0.131242007	11812.11523	0	1	0	155	0.000323591	26	5.428e-005	18	10	0.00047619	1	4.761899982e-005	23	11	0.00109524	0.0005238099839	19	0.00063333	5	0.000166667	47.42200089	9.9001e-005	478999.7188	21000.02148	20999.96289	30000.15625	5658	5.5	62.30000305	-0.01702319458
